333,1
332,0
341,0
340,1
763,0
762,1
761,0
760,1
506,1
505,1
765,0
764,1
601,1
468,0
8,0
9,1
10,1
11,0
176,1
177,1
14,0
15,1
152,0
247,1
905,1
902,0
907,0
906,1
892,1
891,1
897,1
893,1
297,1
296,1
593,0
459,1
591,0
592,0
597,1
598,0
595,0
596,0
599,1
600,1
901,1
900,0
899,1
898,0
167,0
896,0
895,0
894,0
164,0
904,1
155,1
156,0
157,1
903,1
151,0
881,1
153,0
154,1
159,0
160,0
637,1
588,0
446,1
445,0
448,0
447,1
450,1
449,1
548,0
542,0
736,1
737,1
734,0
735,1
732,0
733,0
730,0
731,0
728,1
729,1
457,0
456,1
616,0
454,1
451,0
460,1
426,1
458,1
464,1
492,0
739,0
740,0
741,0
742,0
743,0
890,1
745,0
746,0
747,0
748,0
163,0
701,0
107,1
108,1
113,1
114,1
111,1
112,0
725,1
726,0
36,0
34,0
223,1
37,0
28,1
27,0
33,1
30,0
870,0
869,0
570,0
589,0
572,0
573,1
366,1
368,0
371,1
273,1
462,0
467,0
287,1
286,1
285,1
284,0
724,1
723,0
722,1
288,0
452,1
668,1
233,1
234,0
231,1
232,1
229,1
230,1
227,1
228,1
225,0
226,0
465,1
224,0
615,0
865,0
908,0
989,0
785,1
784,0
964,1
614,0
716,1
717,0
718,1
719,0
712,0
713,1
714,0
715,1
720,0
721,0
367,0
413,0
412,0
411,1
410,1
409,0
959,0
407,0
417,1
396,0
845,0
846,0
843,0
844,1
849,1
850,0
847,0
838,1
840,1
841,0
546,1
545,0
204,1
547,0
86,0
541,1
544,0
543,1
550,0
549,1
