5	83	1
13	83	1
1	84	1
19	84	1
4	84	1
33	84	1
20	84	1
9	85	1
14	85	1
17	85	1
10	85	1
30	85	1
14	86	1
10	86	1
2	86	1
21	86	1
13	86	1
14	87	1
1	87	1
12	87	1
4	87	1
5	87	1
0	88	1
1	88	1
19	88	1
38	88	1
27	88	1
1	89	1
28	89	1
7	89	1
30	89	1
8	89	1
17	90	1
0	90	1
11	90	1
21	90	1
34	90	1
15	91	0
3	91	0
28	91	0
8	91	0
34	91	1
0	92	1
19	92	1
30	92	1
34	92	1
29	92	1
1	93	1
28	93	1
7	93	1
8	93	1
38	93	1
0	94	1
1	94	1
2	94	1
12	94	1
4	94	1
6	95	1
28	95	1
25	95	1
5	95	1
8	95	1
27	95	1
9	96	1
22	96	1
16	96	1
24	96	1
18	96	1
14	97	0
19	97	1
12	97	0
32	97	1
29	97	0
1	98	1
3	98	1
28	98	1
4	98	1
30	98	1
0	99	1
3	99	1
22	99	1
5	99	1
8	99	1
35	100	1
1	100	1
3	100	1
41	100	1
34	100	1
9	101	1
7	101	1
22	101	1
4	101	1
24	101	1
14	102	1
15	102	1
12	102	1
21	102	1
5	102	1
17	103	1
1	103	1
3	103	1
11	103	1
21	103	1
38	103	1
1	104	1
2	104	1
28	104	1
8	104	1
38	104	1
17	105	1
35	105	1
12	105	1
21	105	1
23	105	1
35	106	1
10	106	1
19	106	1
12	106	1
21	106	1
6	107	1
28	107	1
22	107	1
21	107	1
29	107	1
27	107	1
1	108	1
3	108	1
41	108	1
11	108	1
38	108	1
17	109	1
10	109	1
11	109	1
21	109	1
18	109	1
0	110	1
11	110	1
4	110	1
21	110	1
5	110	1
2	111	1
6	111	1
3	111	1
28	111	1
16	111	1
1	112	1
2	112	1
26	112	1
32	112	1
27	112	1
14	113	1
35	113	1
10	113	1
19	113	1
12	113	1
1	114	1
39	114	1
7	114	1
32	114	1
5	114	1
13	114	1
1	115	1
39	115	1
13	115	1
33	115	1
24	115	1
11	116	1
12	116	1
4	116	1
32	116	1
29	116	1
14	117	1
17	117	1
32	117	1
5	117	1
29	117	1
1	118	1
15	118	1
28	118	1
5	118	1
24	118	1
0	119	1
28	119	1
16	119	1
4	119	1
30	119	1
2	120	1
15	120	1
6	120	1
3	120	1
41	120	1
39	121	1
15	121	1
16	121	1
5	121	1
24	121	1
15	122	1
3	122	1
7	122	1
20	122	1
18	122	1
0	123	1
11	123	1
4	123	1
30	123	1
24	123	1
1	124	1
28	124	1
25	124	1
37	124	1
26	124	1
0	125	1
1	125	1
7	125	1
22	125	1
8	125	1
1	126	1
19	126	1
11	126	1
12	126	1
33	126	1
39	127	1
10	127	1
19	127	1
12	127	1
5	127	1
1	128	1
7	128	1
22	128	1
13	128	1
8	128	1
1	129	1
6	129	1
3	129	1
5	129	1
13	129	1
0	130	0
1	130	0
21	130	0
29	130	0
27	130	0
9	131	1
3	131	1
4	131	1
24	131	1
27	131	1
1	132	1
3	132	1
28	132	1
16	132	1
24	132	1
3	133	1
7	133	1
5	133	1
30	133	1
18	133	1
6	134	1
7	134	1
22	134	1
5	134	1
34	134	1
17	135	1
10	135	1
7	135	1
12	135	1
5	135	1
1	136	1
15	136	1
3	136	1
11	136	1
5	136	1
14	137	1
17	137	0
35	137	1
1	137	1
3	137	1
9	138	1
10	138	1
7	138	1
12	138	1
18	138	1
15	139	1
3	139	1
22	139	1
38	139	1
27	139	1
15	140	1
4	140	1
21	140	1
8	140	0
24	140	0
9	141	1
3	141	1
22	141	1
23	141	1
30	141	1
8	141	1
10	142	1
28	142	1
12	142	1
5	142	1
34	142	1
25	143	1
22	143	1
16	143	1
4	143	1
23	143	1
1	144	1
2	144	1
15	144	1
4	144	1
5	144	1
35	145	1
19	145	1
11	145	1
31	145	1
33	145	1
0	146	1
1	146	1
28	146	1
5	146	1
27	146	1
1	147	1
3	147	1
28	147	1
4	147	1
8	147	1
15	148	1
7	148	1
4	148	1
5	148	1
20	148	1
10	149	0
19	149	1
11	149	1
7	149	0
22	149	0
1	150	1
26	150	1
23	150	0
13	150	1
20	150	0
15	151	1
7	151	1
16	151	1
4	151	1
5	151	1
15	152	1
41	152	1
4	152	1
5	152	1
27	152	1
9	153	1
0	153	1
1	153	1
11	153	1
31	153	1
17	154	1
15	154	1
28	154	1
32	154	1
21	154	1
3	155	1
7	155	0
22	155	1
4	155	0
8	155	1
0	156	1
1	156	1
15	156	1
28	156	1
21	156	1
10	157	1
11	157	1
21	157	1
13	157	1
36	157	1
1	158	1
3	158	1
5	158	1
8	158	1
38	158	1
17	159	1
35	159	1
39	159	1
10	159	1
30	159	1
9	160	1
14	160	1
17	160	1
35	160	1
30	160	1
26	161	0
22	161	0
16	161	0
20	161	0
27	161	1
0	162	0
1	162	0
22	162	0
12	162	0
5	162	0
9	163	0
1	163	1
7	163	1
16	163	0
4	163	0
35	164	0
2	164	0
11	164	0
29	164	0
27	164	0
1	165	1
15	165	1
28	165	1
7	165	1
16	165	1
1	166	1
2	166	1
28	166	1
5	166	1
38	166	1
1	167	1
3	167	1
16	167	1
4	167	1
30	167	1
17	168	1
0	168	1
11	168	1
7	168	1
29	168	1
0	169	0
1	169	0
3	169	0
4	169	0
24	169	0
10	170	1
28	170	1
11	170	1
5	170	1
13	170	1
36	170	1
9	171	1
1	171	1
6	171	1
24	171	1
38	171	1
0	172	1
19	172	1
30	172	1
34	172	1
42	172	1
9	173	1
1	173	1
7	173	1
4	173	1
13	173	1
1	174	1
6	174	1
3	174	1
4	174	1
30	174	1
9	175	1
1	175	1
3	175	1
28	175	1
4	175	1
7	176	0
22	176	0
23	176	0
13	176	1
27	176	0
14	177	1
15	177	1
33	177	1
27	177	1
18	177	1
1	178	1
15	178	1
3	178	0
16	178	1
4	178	0
24	178	0
14	179	1
10	179	1
28	179	1
13	179	1
38	179	1
9	180	1
0	180	1
1	180	1
11	180	1
43	180	1
1	181	1
2	181	0
15	181	1
3	181	0
28	181	1
14	182	0
0	182	0
12	182	1
32	182	1
36	182	0
14	183	1
1	183	1
2	183	1
16	183	1
8	183	0
1	184	1
2	184	1
28	184	1
30	184	1
34	184	1
0	185	1
1	185	1
25	185	1
12	185	1
5	185	1
10	186	1
22	186	1
5	186	1
34	186	1
18	186	1
1	187	1
6	187	1
5	187	1
30	187	1
34	187	1
15	188	1
3	188	1
28	188	1
11	188	1
24	188	1
0	189	1
1	189	1
7	189	1
5	189	1
20	189	1
14	190	0
11	190	0
34	190	1
38	190	1
18	190	0
9	191	1
2	191	1
7	191	1
5	191	1
13	191	1
0	192	1
11	192	0
21	192	0
34	192	1
27	192	1
1	193	1
2	193	1
7	193	1
21	193	1
24	193	1
15	194	0
3	194	0
5	194	0
18	194	0
44	194	0
10	195	1
11	195	1
21	195	1
13	195	1
20	195	1
0	196	1
10	196	1
22	196	1
4	196	1
5	196	1
11	197	0
32	197	1
31	197	1
34	197	1
36	197	0
3	198	0
28	198	0
11	198	0
7	198	0
5	198	0
2	199	1
6	199	1
7	199	1
32	199	1
18	199	1
6	200	1
5	200	1
29	200	1
24	200	1
40	200	1
14	201	1
15	201	1
11	201	1
12	201	1
27	201	1
14	202	1
17	202	1
10	202	1
21	202	1
29	202	1
0	203	1
1	203	1
19	203	1
4	203	1
24	203	1
17	204	1
1	204	1
19	204	1
7	204	1
34	204	1
15	205	0
3	205	0
22	205	0
5	205	0
44	205	0
25	206	1
16	206	1
4	206	1
8	206	1
18	206	1
2	207	1
15	207	1
11	207	1
7	207	1
5	207	1
14	208	1
1	208	1
22	208	1
5	208	1
27	208	1
9	209	1
15	209	1
28	209	1
30	209	1
24	209	1
17	210	0
1	210	1
11	210	1
22	210	0
12	210	1
3	211	0
11	211	0
7	211	0
23	211	0
8	211	0
2	212	1
28	212	1
4	212	1
21	212	1
5	212	1
1	213	1
12	213	1
5	213	1
24	213	1
27	213	1
0	214	1
11	214	1
4	214	1
24	214	1
20	214	1
0	215	1
1	215	1
3	215	1
23	215	1
33	215	1
1	216	1
15	216	1
6	216	1
4	216	1
23	216	1
15	217	1
3	217	1
25	217	1
4	217	1
38	217	1
14	218	1
10	218	1
5	218	1
30	218	1
20	218	1
0	219	1
1	219	1
3	219	1
25	219	1
12	219	1
19	220	1
12	220	1
4	220	1
5	220	1
34	220	1
9	221	1
15	221	1
4	221	1
5	221	1
24	221	1
1	222	0
3	222	1
13	222	1
8	222	1
38	222	1
25	223	0
19	223	1
7	223	0
16	223	1
5	223	0
9	224	1
1	224	1
19	224	1
5	224	1
30	224	1
9	225	1
14	225	1
17	225	1
30	225	1
43	225	1
14	226	1
17	226	1
10	226	1
12	226	1
21	226	1
17	227	1
11	227	1
12	227	1
21	227	1
5	227	1
35	228	1
10	228	1
6	228	1
37	228	1
18	228	1
14	229	1
25	229	1
22	229	1
30	229	1
8	229	1
33	229	1
15	230	1
25	230	1
12	230	1
21	230	1
27	230	1
0	231	1
15	231	1
3	231	1
12	231	1
5	231	1
9	232	1
1	232	1
15	232	1
11	232	1
29	232	1
15	233	1
12	233	1
21	233	1
5	233	1
42	233	1
19	234	1
7	234	1
22	234	1
16	234	1
23	234	1
9	235	1
21	235	1
5	235	1
30	235	1
34	235	1
0	236	0
1	236	0
4	236	0
5	236	0
27	236	0
17	237	0
0	237	0
1	237	1
4	237	0
29	237	0
14	238	1
1	238	1
19	238	1
11	238	1
32	238	1
1	239	1
3	239	1
7	239	1
16	239	1
27	239	1
1	240	1
2	240	1
6	240	1
28	240	1
5	240	1
9	241	1
15	241	1
7	241	1
5	241	1
34	241	1
1	242	1
16	242	1
5	242	1
13	242	1
27	242	1
17	243	1
10	243	1
6	243	1
5	243	1
43	243	1
1	244	1
16	244	1
4	244	1
5	244	1
27	244	1
9	245	1
1	245	1
3	245	1
28	245	1
4	245	1
9	246	1
0	246	1
7	246	1
16	246	1
27	246	1
1	247	1
15	247	1
22	247	1
4	247	1
8	247	1
14	248	1
0	248	1
16	248	1
20	248	1
18	248	1
1	249	1
15	249	1
37	249	1
26	249	1
7	249	1
9	250	1
1	250	1
15	250	0
7	250	0
4	250	0
0	251	0
15	251	1
22	251	0
4	251	0
8	251	0
1	252	1
3	252	0
41	252	0
7	252	0
8	252	0
27	252	0
0	253	1
1	253	1
7	253	1
32	253	1
33	253	1
24	253	1
1	254	1
2	254	0
15	254	1
3	254	1
38	254	1
27	254	0
1	255	1
3	255	1
25	255	1
22	255	1
8	255	0
1	256	1
3	256	1
25	256	1
22	256	1
13	256	1
1	257	1
15	257	1
16	257	1
12	257	1
4	257	1
3	258	1
19	258	1
32	258	1
5	258	1
30	258	1
14	259	0
19	259	0
12	259	0
32	259	0
34	259	1
0	260	0
3	260	0
11	260	0
23	260	0
5	260	0
8	260	0
14	261	1
0	261	1
1	261	1
22	261	1
5	261	1
0	262	1
10	262	1
15	262	1
19	262	1
12	262	1
14	263	1
3	263	1
12	263	1
5	263	1
29	263	1
0	264	1
11	264	1
32	264	1
5	264	1
24	264	1
2	265	1
28	265	1
7	265	1
8	265	1
24	265	1
9	266	1
15	266	1
28	266	1
7	266	1
30	266	1
0	267	1
22	267	1
4	267	1
5	267	1
38	267	1
39	268	1
28	268	1
16	268	1
5	268	1
30	268	1
14	269	1
35	269	1
12	269	1
32	269	1
33	269	1
17	270	1
1	270	1
16	270	1
4	270	1
5	270	1
14	271	1
1	271	1
2	271	1
3	271	1
5	271	1
8	271	1
0	272	1
11	272	1
7	272	1
12	272	1
33	272	1
0	273	1
10	273	1
32	273	1
5	273	1
33	273	1
2	274	1
6	274	1
3	274	1
7	274	1
5	274	1
9	275	1
1	275	1
3	275	1
12	275	1
23	275	1
0	276	1
28	276	1
19	276	1
16	276	1
23	276	1
1	277	1
10	277	1
16	277	1
5	277	1
27	277	1
17	278	1
7	278	1
21	278	1
5	278	1
13	278	1
2	279	1
15	279	1
3	279	1
11	279	1
34	279	1
3	280	1
25	280	1
26	280	1
21	280	1
13	280	0
17	281	0
0	281	1
10	281	1
12	281	1
38	281	1
2	282	1
15	282	1
28	282	1
7	282	1
27	282	1
0	283	1
28	283	1
5	283	1
30	283	0
34	283	1
0	284	0
1	284	0
15	284	0
24	284	0
27	284	0
2	285	1
3	285	1
25	285	1
21	285	1
33	285	1
9	286	1
14	286	1
22	286	1
8	286	1
24	286	1
1	287	1
3	287	1
32	287	1
23	287	1
33	287	1
0	288	1
7	288	1
4	288	1
21	288	1
5	288	1
17	289	0
0	289	0
1	289	1
39	289	0
10	289	0
14	290	1
1	290	1
19	290	1
11	290	1
32	290	1
1	291	1
11	291	1
12	291	1
5	291	1
13	291	1
1	292	1
15	292	1
22	292	1
4	292	1
38	292	1
1	293	1
10	293	1
12	293	1
32	293	1
29	293	1
17	294	1
0	294	1
11	294	1
21	294	1
5	294	1
14	295	1
10	295	1
16	295	1
4	295	1
5	295	1
1	296	1
15	296	1
28	296	1
30	296	1
24	296	1
9	297	1
39	297	1
10	297	1
5	297	1
34	297	1
14	298	1
21	298	1
5	298	1
34	298	1
29	298	1
9	299	1
10	299	1
11	299	1
12	299	1
36	299	0
9	300	1
1	300	1
15	300	1
3	300	1
23	300	1
0	301	1
1	301	1
21	301	1
23	301	1
5	301	1
9	302	1
15	302	1
16	302	1
8	302	1
18	302	1
1	303	1
2	303	1
15	303	1
28	303	1
5	303	1
3	304	1
7	304	1
22	304	0
8	304	1
18	304	1
2	305	1
15	305	1
22	305	1
16	305	1
4	305	1
0	306	1
1	306	1
15	306	1
28	306	1
33	306	1
38	306	1
9	307	1
10	307	1
12	307	1
5	307	1
34	307	1
1	308	1
3	308	1
28	308	1
7	308	1
8	308	1
9	309	1
14	309	1
2	309	1
11	309	1
29	309	1
9	310	0
1	310	0
19	310	0
11	310	0
24	310	0
9	311	1
15	311	1
7	311	1
4	311	1
8	311	1
39	312	1
10	312	1
3	312	1
19	312	1
13	312	1
1	313	1
39	313	1
28	313	1
30	313	1
27	313	1
9	314	0
1	314	0
15	314	0
4	314	0
31	314	0
9	315	1
0	315	0
5	315	0
34	315	1
18	315	0
14	316	1
12	316	1
5	316	1
30	316	1
27	316	1
1	317	1
19	317	1
11	317	1
32	317	1
21	317	1
10	318	1
7	318	1
4	318	0
5	318	1
34	318	1
9	319	1
15	319	1
21	319	1
8	319	1
27	319	1
0	320	1
10	320	1
32	320	1
5	320	1
30	320	1
17	321	0
0	321	0
10	321	0
19	321	0
30	321	0
25	322	1
26	322	1
4	322	1
8	322	1
18	322	1
14	323	1
0	323	1
3	323	1
33	323	1
29	323	1
11	324	1
7	324	1
22	324	1
4	324	1
27	324	1
1	325	1
15	325	1
16	325	1
30	325	1
24	325	1
11	326	1
21	326	1
5	326	1
18	326	1
36	326	1
10	327	1
11	327	1
7	327	1
13	327	1
34	327	1
9	328	1
14	328	1
39	328	1
10	328	1
5	328	1
6	329	1
41	329	1
4	329	1
5	329	1
13	329	1
0	330	0
1	330	0
28	330	0
29	330	0
20	330	0
9	331	1
0	331	1
22	331	1
12	331	1
13	331	1
0	332	0
11	332	0
7	332	0
13	332	1
18	332	0
14	333	1
17	333	1
35	333	1
0	333	1
7	333	1
9	334	1
15	334	1
5	334	1
34	334	1
45	334	1
15	335	0
3	335	0
25	335	0
4	335	0
5	335	0
0	336	1
1	336	1
15	336	1
28	336	1
31	336	1
9	337	0
1	337	1
7	337	0
22	337	0
4	337	0
9	338	1
1	338	1
7	338	1
22	338	1
4	338	1
0	339	1
11	339	1
7	339	1
22	339	1
13	339	1
9	340	1
2	340	1
28	340	1
16	340	1
13	340	1
14	341	1
10	341	1
11	341	1
20	341	1
36	341	1
0	342	1
1	342	1
21	342	1
5	342	1
38	342	1
1	343	1
11	343	1
7	343	1
32	343	1
21	343	1
17	344	1
10	344	1
19	344	1
12	344	1
20	344	1
9	345	1
0	345	1
39	345	1
2	345	1
27	345	1
9	346	1
12	346	1
13	346	1
29	346	1
27	346	1
0	347	1
7	347	1
22	347	1
12	347	1
27	347	1
14	348	1
3	348	1
11	348	1
12	348	0
29	348	0
1	349	1
16	349	1
4	349	1
8	349	1
27	349	1
0	350	1
1	350	1
19	350	1
29	350	1
46	350	1
17	351	1
2	351	1
7	351	1
12	351	1
32	351	1
14	352	1
1	352	1
25	352	1
16	352	1
5	352	1
1	353	1
15	353	1
3	353	1
7	353	1
30	353	1
14	354	1
17	354	1
0	354	1
21	354	1
20	354	1
9	355	1
1	355	1
2	355	1
28	355	1
4	355	1
2	356	1
15	356	1
19	356	1
16	356	1
12	356	1
9	357	1
0	357	0
11	357	1
33	357	1
24	357	1
17	358	1
15	358	1
3	358	1
16	358	1
27	358	1
1	359	1
2	359	1
12	359	1
5	359	1
8	359	1
10	360	0
6	360	0
26	360	0
22	360	0
5	360	0
10	361	1
19	361	1
11	361	1
7	361	1
18	361	1
1	362	1
15	362	1
28	362	1
19	362	1
4	362	1
35	363	1
3	363	1
26	363	1
16	363	1
38	363	1
14	364	1
17	364	0
19	364	0
30	364	1
34	364	1
15	365	1
3	365	1
28	365	1
11	365	1
24	365	1
15	366	1
3	366	1
11	366	1
8	366	1
27	366	1
0	367	1
32	367	1
5	367	1
31	367	1
29	367	1
1	368	1
7	368	1
22	368	1
5	368	1
38	368	1
14	369	1
1	369	1
3	369	1
19	369	1
16	369	1
14	370	1
10	370	1
3	370	1
5	370	1
34	370	1
14	371	1
1	371	1
2	371	1
16	371	1
4	371	1
2	372	1
7	372	1
4	372	1
5	372	1
20	372	1
1	373	1
41	373	1
11	373	1
12	373	1
5	373	1
15	374	1
7	374	1
4	374	1
24	374	1
38	374	1
1	375	1
22	375	1
21	375	1
13	375	1
18	375	1
1	376	1
11	376	0
21	376	1
5	376	1
18	376	0
9	377	1
14	377	1
1	377	1
28	377	1
4	377	1
17	378	1
11	378	1
34	378	1
24	378	1
27	378	1
1	379	1
2	379	1
15	379	1
41	379	1
21	379	1
0	380	0
1	380	1
21	380	0
29	380	0
27	380	0
1	381	1
11	381	1
12	381	1
21	381	1
33	381	1
9	382	1
2	382	1
15	382	1
29	382	1
27	382	1
1	383	1
28	383	1
22	383	1
5	383	1
24	383	1
14	384	1
17	384	1
7	384	1
12	384	1
38	384	1
2	385	0
15	385	1
16	385	0
4	385	0
45	385	1
1	386	1
25	386	1
37	386	1
23	386	1
5	386	1
0	387	1
12	387	1
32	387	1
33	387	1
20	387	1
3	388	1
22	388	1
4	388	1
24	388	1
38	388	1
39	389	1
2	389	0
5	389	1
33	389	0
27	389	1
28	390	1
7	390	1
5	390	1
30	390	1
42	390	1
15	391	1
28	391	1
7	391	1
21	391	1
8	391	1
0	392	1
15	392	1
6	392	1
21	392	1
36	392	1
14	393	1
0	393	0
32	393	1
5	393	1
36	393	1
0	394	1
1	394	1
3	394	1
28	394	1
21	394	1
14	395	1
41	395	0
28	395	1
5	395	1
13	395	1
17	396	1
7	396	1
21	396	1
13	396	1
34	396	1
10	397	1
7	397	1
22	397	1
12	397	1
32	397	1
17	398	1
35	398	1
0	398	1
39	398	1
10	398	1
1	399	1
28	399	1
12	399	1
27	399	1
45	399	1
0	400	1
15	400	1
28	400	1
11	400	1
30	400	1
17	401	1
0	401	1
10	401	1
19	401	1
11	401	1
9	402	1
4	402	1
24	402	1
27	402	1
18	402	1
1	403	1
15	403	1
12	403	1
4	403	1
27	403	1
18	403	1
9	404	1
3	404	1
16	404	1
4	404	1
30	404	1
9	405	1
1	405	1
6	405	1
3	405	1
7	405	1
1	406	1
22	406	0
21	406	0
29	406	0
27	406	0
9	407	0
35	407	0
41	407	2
28	407	0
11	407	0
10	408	1
6	408	1
26	408	1
5	408	1
43	408	1
9	409	1
28	409	1
25	409	1
7	409	1
4	409	1
15	410	1
12	410	1
4	410	1
5	410	1
38	410	1
9	411	1
3	411	1
16	411	1
4	411	1
18	411	1
9	412	1
10	412	1
21	412	1
5	412	1
13	412	1
1	413	1
28	413	1
4	413	1
8	413	1
38	413	1
0	414	1
1	414	1
4	414	1
31	414	1
27	414	0
11	415	1
12	415	1
4	415	1
32	415	1
33	415	1
35	416	1
41	416	1
11	416	1
21	416	1
18	416	1
45	416	1
0	417	1
2	417	1
7	417	1
13	417	1
20	417	1
14	418	1
15	418	1
12	418	1
5	418	1
42	418	1
19	419	1
11	419	1
7	419	1
5	419	1
34	419	1
2	420	1
28	420	1
7	420	1
4	420	1
30	420	1
39	421	1
10	421	1
32	421	1
34	421	1
20	421	1
1	422	1
3	422	1
7	422	1
22	422	1
27	422	1
9	423	1
14	423	0
17	423	0
35	423	0
0	423	0
3	424	0
4	424	0
24	424	0
20	424	0
27	424	0
39	425	1
2	425	1
6	425	1
31	425	1
34	425	1
15	426	0
11	426	0
34	426	1
18	426	0
36	426	1
1	427	1
2	427	1
28	427	1
16	427	1
5	427	1
9	428	1
4	428	1
5	428	1
24	428	1
20	428	1
10	429	1
3	429	1
19	429	1
11	429	1
13	429	1
9	430	1
3	430	1
12	430	1
20	430	1
27	430	1
1	431	1
15	431	1
41	431	1
28	431	1
7	431	1
1	432	1
25	432	1
16	432	1
5	432	1
30	432	1
6	433	1
19	433	1
7	433	1
5	433	1
29	433	1
35	434	1
3	434	1
16	434	1
29	434	1
27	434	1
41	435	1
7	435	1
4	435	1
13	435	1
20	435	1
0	436	0
1	436	0
21	436	1
38	436	0
27	436	0
1	437	1
7	437	1
16	437	1
4	437	1
30	437	1
15	438	0
26	438	1
7	438	0
16	438	1
32	438	1
9	439	0
10	439	0
26	439	1
11	439	1
13	439	0
15	440	1
4	440	1
21	440	1
8	440	1
29	440	1
17	441	1
11	441	1
5	441	1
34	441	1
29	441	1
3	442	1
25	442	1
16	442	1
4	442	1
5	442	1
25	443	1
16	443	1
4	443	1
13	443	1
8	443	1
24	443	1
10	444	1
3	444	1
28	444	1
12	444	1
34	444	1
1	445	1
39	445	1
15	445	1
23	445	1
5	445	1
1	446	1
19	446	1
5	446	1
31	446	1
29	446	1
1	447	1
15	447	1
11	447	1
5	447	1
30	447	1
17	448	1
1	448	1
25	448	1
7	448	1
4	448	1
10	449	0
11	449	0
7	449	0
5	449	1
24	449	0
19	450	1
11	450	1
12	450	1
32	450	1
18	450	1
1	451	1
11	451	1
5	451	1
30	451	1
24	451	1
10	452	1
7	452	1
13	452	1
34	452	1
20	452	1
1	453	0
15	453	0
41	453	0
11	453	0
7	453	0
9	454	1
28	454	1
19	454	1
23	454	1
34	454	1
9	455	1
19	455	1
11	455	1
32	455	1
5	455	1
38	455	1
3	456	1
25	456	1
12	456	1
4	456	1
38	456	1
1	457	1
7	457	1
21	457	1
30	457	1
24	457	1
10	458	1
28	458	1
7	458	1
30	458	1
34	458	1
9	459	1
10	459	0
4	459	0
5	459	0
34	459	0
25	460	1
11	460	1
7	460	1
30	460	1
8	460	1
1	461	1
15	461	1
25	461	1
22	461	1
4	461	1
1	462	1
15	462	1
7	462	1
16	462	1
